,molecule_chembl_id,IC50,units,SMILES,pIC50,activity_label,ML_activity_label
4177,CHEMBL3621537,1310.0,nM,O=C(NO)N/C=C/c1ccc(-c2ccccc2)cc1,5.882728704344236,inactive,0
4178,CHEMBL3335289,1310.0,nM,CC(C)(C)c1ccc(Cn2ccc(CCCCC(=O)NO)n2)cc1,5.882728704344236,inactive,0
4179,CHEMBL5208683,1314.0,nM,Cc1nc2cc(NC(=O)CCOCCOCCOCCNC(=O)COc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)ccc2n1Cc1ccc(C(=O)NO)cc1F,5.881404634776238,inactive,0
4180,CHEMBL4248054,1319.0,nM,O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(-c3cnn(CCCCCOc4ccccc4)c3)c3cc[nH]c3n2)cc1)NO,5.879755204453635,inactive,0
4181,CHEMBL3648266,1320.0,nM,CC(C)Cc1nc2cc(/C=C/C(=O)NO)ccc2n1CCc1ccccc1,5.87942606879415,inactive,0
4182,CHEMBL5071437,1320.0,nM,Cc1cccnc1Nc1nc(SCc2ccc(C(=O)Nc3ccc(F)cc3N)cc2)nn2cccc12,5.87942606879415,inactive,0
4183,CHEMBL4218915,1320.0,nM,COc1cc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3cccc(/C=C/C(=O)NO)c3)c2)cc(OC)c1OC,5.87942606879415,inactive,0
4184,CHEMBL4847454,1320.0,nM,O=C(NO)c1ccc(CN2CCCCc3ccccc32)cc1,5.87942606879415,inactive,0
4185,CHEMBL3648265,1326.0,nM,CC(C)Cc1nc2cc(/C=C/C(=O)NO)ccc2n1CCc1ccccn1,5.877456475931246,inactive,0
4186,CHEMBL4872337,1330.0,nM,CC12CC3CC(C)(C1)CC(NCc1ccc(/C=C/C(=O)NO)cc1)(C3)C2,5.876148359032914,inactive,0
4187,CHEMBL5180580,1330.0,nM,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2ccccc2N)cc1,5.876148359032914,inactive,0
4188,CHEMBL2385957,1330.0,nM,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCC(=O)NO)CC2,5.876148359032914,inactive,0
4189,CHEMBL5194282,1330.0,nM,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCCC(=O)NO,5.876148359032914,inactive,0
4190,CHEMBL3938982,1333.0,nM,CCSc1ccccc1C(=O)NCCCCCC(=O)Nc1ccccc1N,5.875169850586141,inactive,0
4191,CHEMBL3645372,1340.0,nM,O=C(/C=C/c1ccc2c(c1)nc(-c1ccccn1)n2CC(O)CO)NO,5.872895201635193,inactive,0
4192,CHEMBL3648314,1340.0,nM,COc1cc(-c2nc3cc(/C=C/C(=O)NO)ccc3n2CCCO)ccc1OCc1ccccc1,5.872895201635193,inactive,0
4193,CHEMBL5178309,1350.0,nM,Nc1cc(F)ccc1NC(=O)c1ccc(CN2CCC/C(=C\c3ccccn3)C2=O)cc1,5.8696662315049934,inactive,0
4194,CHEMBL3655969,1359.0,nM,CC(C)(Nc1ncc(C(=O)NO)cn1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,5.866780543267506,inactive,0
4195,CHEMBL2381748,1360.0,nM,O=C(CCCCc1cn(Cc2ccccc2F)nn1)NO,5.866461091629782,inactive,0
4196,CHEMBL2179246,1360.0,nM,CCN(C(=O)NCc1ccc(C(=O)NO)cc1)c1ccccc1,5.866461091629782,inactive,0
4197,CHEMBL2179245,1360.0,nM,COCCCN(C(=O)NCc1ccc(C(=O)NO)cc1)c1ccccc1,5.866461091629782,inactive,0
4198,CHEMBL5283156,1370.0,nM,CNC(=O)CCCCC[C@H](NC(=O)CCc1c[nH]c2ccccc12)c1ncc(-c2ccc(CN(C)C)cc2)[nH]1,5.863279432843593,inactive,0
4199,CHEMBL3645367,1370.0,nM,COc1cc(-c2nc3cc(/C=C/C(=O)NO)ccc3n2C)ccc1OCc1ccccc1,5.863279432843593,inactive,0
4200,CHEMBL3655937,1370.0,nM,Cc1cccc(C)c1CNc1ncc(C(=O)NO)cn1,5.863279432843593,inactive,0
4201,CHEMBL3656023,1372.0,nM,O=C(NO)c1cnc(NC2(c3cccs3)CCCCC2)nc1,5.862645888629267,inactive,0
4202,CHEMBL3948651,1372.0,nM,Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccno1,5.862645888629267,inactive,0
4203,CHEMBL493249,1380.0,nM,CCOC(=S)SCC(=O)c1ccc(OC)cc1,5.860120913598763,inactive,0
4204,CHEMBL3645369,1380.0,nM,COc1ccc(-c2nc3cc(/C=C/C(=O)NO)ccc3n2CC(O)CO)cc1,5.860120913598763,inactive,0
4205,CHEMBL4278948,1380.0,nM,CCN(Cc1ccncc1)C(=S)SCc1ccc(C(=O)Nc2ccccc2N)cc1,5.860120913598763,inactive,0
4206,CHEMBL4469488,1390.0,nM,O=C(NCCc1cc(C(=O)NO)no1)c1ccc(Cl)c(Cl)c1,5.856985199745905,inactive,0
4207,CHEMBL5283177,1390.0,nM,Cc1cccc2c(C(=O)N3CCN(Cc4ccc(C(=O)NO)cc4)CC3)c[nH]c12,5.856985199745905,inactive,0
4208,CHEMBL2057825,1400.0,nM,[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)Nc2cc(-c3cccs3)ccc2N)c1,5.853871964321762,inactive,0
4209,CHEMBL475618,1400.0,nM,NS(=O)(=O)NCCCC[C@H](NS(=O)(=O)Cc1ccccc1)C(=O)Nc1nc(-c2ccccc2)cs1,5.853871964321762,inactive,0
4210,CHEMBL2035379,1400.0,nM,Nc1ccccc1NC(=O)CCCNCC(=O)Nc1ccc(Cl)cc1,5.853871964321762,inactive,0
4211,CHEMBL4758506,1400.0,nM,O=C(O)c1cccc(C(CCCCN2C(=O)c3ccccc3C2=O)C(=O)NO)c1,5.853871964321762,inactive,0
4212,CHEMBL3648317,1400.0,nM,CN1CNc2cc(/C=C/C(=O)NO)ccc21,5.853871964321762,inactive,0
4213,CHEMBL115011,1400.0,nM,O=C(CCCCCCC(=O)C(F)(F)F)Nc1cccc(-c2ccccc2)c1,5.853871964321762,inactive,0
4214,CHEMBL3689766,1400.0,nM,O=C(/C=C/c1ccc2nc(CCc3ccccc3)c(NC3CCCCC3)n2c1)NO,5.853871964321762,inactive,0
4215,CHEMBL4168051,1400.0,nM,C[C@H](C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)nc1)c1ccccc1,5.853871964321762,inactive,0
4216,CHEMBL3758407,1400.0,nM,O=C(CS)NCCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,5.853871964321762,inactive,0
4217,CHEMBL2035392,1400.0,nM,Nc1ccccc1NC(=O)c1ccc(NCC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,5.853871964321762,inactive,0
4218,CHEMBL3655987,1409.0,nM,CC1(Nc2ncc(C(=O)NO)cn2)CCCCC1,5.851089006890644,inactive,0
4219,CHEMBL3652235,1410.0,nM,O=C(NO)c1cnc(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)nc1,5.85078088734462,inactive,0
4220,CHEMBL1289931,1420.0,nM,CC(C)(C)OC(=O)N[C@@H](CCCCCC(=O)NO)C(=O)NC1CCCC1,5.847711655616943,inactive,0
4221,CHEMBL5200566,1420.0,nM,C#CCN(C)CCCOc1cc(NC(=O)CCCCCCCCC(=O)NO)ccc1Cl,5.847711655616943,inactive,0
4222,CHEMBL4303643,1420.0,nM,CCCCNNC(=O)c1ccc(Br)cc1,5.847711655616943,inactive,0
4223,CHEMBL5204018,1420.0,nM,Cc1nc2cc(NC(=O)CCOCCOCCOCCOCCNC(=O)CNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)ccc2n1Cc1ccc(C(=O)NO)cc1F,5.847711655616943,inactive,0
4224,CHEMBL4207182,1420.0,nM,Cc1ccc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3cccc(/C=C/C(=O)NO)c3)c2)cc1,5.847711655616943,inactive,0
4225,CHEMBL3426804,1420.0,nM,O=C(/C=C/c1ccc(NC(=O)C(Cc2ccccc2)c2ccccc2)cn1)NO,5.847711655616943,inactive,0
4226,CHEMBL4288519,1429.5,nM,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)s1,5.844815840305992,inactive,0
4227,CHEMBL235703,1430.0,nM,O=C(N[C@@H](CCCCCS)C(=O)NC1CCCC1)c1ccc(Cl)cc1,5.844663962534939,inactive,0
4228,CHEMBL5207734,1430.0,nM,CCNNC(=O)c1ccc(NC(=O)Nc2cccc3cccnc23)cc1,5.844663962534939,inactive,0
4229,CHEMBL3828496,1430.0,nM,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)[C@@H]1CCCCO1,5.844663962534939,inactive,0
4230,CHEMBL3819616,1430.0,nM,Cc1noc(C)c1-c1cc(OCCCCCCC(=O)NO)cc(C(=O)c2ccccc2)c1,5.844663962534939,inactive,0
4231,CHEMBL235917,1430.0,nM,CC(C)(C)C(=O)N[C@@H](CCCCCS)C(=O)NC1CCCC1,5.844663962534939,inactive,0
4232,CHEMBL4160632,1430.0,nM,O=C(CCCCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O)NO,5.844663962534939,inactive,0
4233,CHEMBL2442699,1430.0,nM,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3cccc(NC(=O)CCCCC(=O)NO)c3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.844663962534939,inactive,0
4234,CHEMBL440018,1430.0,nM,CN(C)c1ccc(C(=O)NCCCCCCNC(=O)CS)cc1,5.844663962534939,inactive,0
4235,CHEMBL5286805,1433.0,nM,O=C(NO)c1ccc(CN2CCN(C(=O)c3c[nH]c4ccc(Cl)cc34)CC2)cc1,5.843753809602656,inactive,0
4236,CHEMBL4169910,1436.0,nM,O=C(NO)c1ccc(CNC2CC2c2ccccc2)cc1,5.842845560093719,inactive,0
4237,CHEMBL4063967,1440.0,nM,N=C(N)NCCC[C@@H]1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,5.841637507904751,inactive,0
4238,CHEMBL4210107,1440.0,nM,COc1ccc(C(=O)c2ccc3c(ccn3Cc3ccc(/C=C/C(=O)NO)cc3)c2)cc1,5.841637507904751,inactive,0
4239,CHEMBL5267379,1441.0,nM,O=C(NO)c1ccc(Cn2cncn2)cc1,5.841336019186011,inactive,0
4240,CHEMBL3655945,1445.0,nM,O=C(NO)c1cnc(NCCc2c(Cl)cccc2Cl)nc1,5.840132152907433,inactive,0
4241,CHEMBL3098697,1450.0,nM,O=C(CCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)NC1CCCC1)NO,5.838631997765025,inactive,0
4242,CHEMBL3827055,1450.0,nM,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)[C@H]1C[C@H]2CC[C@@H](C1)O2,5.838631997765025,inactive,0
4243,CHEMBL2425957,1450.0,nM,Cc1nc2cc(/C=C/C(=O)NO)ccc2c(=O)n1Cc1ccccc1,5.838631997765025,inactive,0
4244,CHEMBL5187865,1450.0,nM,O=C(CN(Cc1ccc(C(=O)NO)cc1F)C(=O)c1ccccc1C(F)(F)F)NC1CCCCC1,5.838631997765025,inactive,0
4245,CHEMBL4866346,1457.0,nM,O=C(NO)c1ccc(NCc2nc(-c3cc4ccccc4s3)nn2-c2ccccc2)cc1,5.83654044823001,inactive,0
4246,CHEMBL4211776,1460.0,nM,Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)NCCCCCCCC(=O)Nc5ccccc5N)cc4)n3)cc2nn1C,5.835647144215563,inactive,0
4247,CHEMBL3648269,1460.0,nM,CC(C)Cc1nc2cc(/C=C/C(=O)NO)ccc2n1Cc1ccccc1,5.835647144215563,inactive,0
4248,CHEMBL4213856,1460.0,nM,COc1ccc(C(=O)c2ccc3c(ccn3S(=O)(=O)c3cccc(/C=C/C(=O)NO)c3)c2)cc1,5.835647144215563,inactive,0
4249,CHEMBL5220745,1460.0,nM,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2n1CCCCCC(=O)NO,5.835647144215563,inactive,0
4250,CHEMBL3960054,1470.0,nM,O=C(NO)c1ccc(-c2ccc[nH]2)cc1,5.8326826652518236,inactive,0
4251,CHEMBL3970950,1470.0,nM,O=C(NO)c1ccc(Cn2cccn2)cc1,5.8326826652518236,inactive,0
4252,CHEMBL5070176,1470.0,nM,O=C(NO)c1cccc(/C=C/c2ccnc(-c3ccccc3O)c2)c1,5.8326826652518236,inactive,0
4253,CHEMBL3899528,1479.0,nM,Nc1ccccc1NC(=O)CCCCCNC(=O)c1ccccc1OC(F)F,5.830031826003108,inactive,0
4254,CHEMBL3818939,1490.0,nM,Cc1noc(C)c1-c1cc(OCCCCCC(=O)NO)cc(C(=O)c2ccccc2)c1,5.826813731587726,inactive,0
4255,CHEMBL5183247,1494.0,nM,Cc1nc2cc(NC(=O)CCOCCOCCOCCOCCNC(=O)COc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)ccc2n1Cc1ccc(C(=O)NO)cc1F,5.82564940252062,inactive,0
4256,CHEMBL5201487,1494.0,nM,Nc1ccccc1NC(=O)c1ccc(CN2CCC/C(=C\c3ccc(Cl)c(C(F)(F)F)c3)C2=O)cc1,5.82564940252062,inactive,0
4257,CHEMBL4210305,1500.0,nM,COc1ccc(CN(CCN(C)C)c2ccc(C(=O)Nc3ccccc3N)cn2)cc1,5.823908740944319,inactive,0
4258,CHEMBL5183285,1500.0,nM,COc1ccccc1C(=O)N(CC(=O)NC1CCCCC1)Cc1ccc(C(=O)NO)cc1F,5.823908740944319,inactive,0
4259,CHEMBL4159897,1500.0,nM,Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,5.823908740944319,inactive,0
4260,CHEMBL346414,1500.0,nM,Cc1ccc(NS(=O)(=O)c2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1,5.823908740944319,inactive,0
4261,CHEMBL3417212,1500.0,nM,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)c1cccc(C(=O)Nc3cc(-c4cccs4)ccc3N)c1)CC2,5.823908740944319,inactive,0
4262,CHEMBL271102,1500.0,nM,O=C(CCc1ccccc1)Nc1ccc(C(=O)Nc2ccc(Oc3ccccc3)cc2)cc1,5.823908740944319,inactive,0
4263,CHEMBL3689816,1500.0,nM,O=C(/C=C/c1ccn2c(CN3CCN(Cc4ccccc4)CC3)c(-c3ccccc3)nc2c1)NO,5.823908740944319,inactive,0
4264,CHEMBL95152,1500.0,nM,O=C(CCCCC(=O)c1ccccc1)NO,5.823908740944319,inactive,0
4265,CHEMBL515452,1500.0,nM,NS(=O)(=O)NCCCC[C@H](NC(=O)OCc1cccnc1)C(=O)Nc1nc(-c2ccccc2)cs1,5.823908740944319,inactive,0
4266,CHEMBL257953,1500.0,nM,COC(=O)CCc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,5.823908740944319,inactive,0
4267,CHEMBL3314866,1500.0,nM,Nc1ccccc1NC(=O)/C=C/c1ccc(-c2nnc(Cc3c[nH]c4ccccc34)o2)cc1,5.823908740944319,inactive,0
4268,CHEMBL5280419,1500.0,nM,Cc1onc(-c2ccccc2)c1COCCCCCNC(=O)[C@@H](C)S,5.823908740944319,inactive,0
4269,CHEMBL4159087,1500.0,nM,CC(C)[C@H](C(=O)Nc1ccc(C(=O)Nc2ccc(F)cc2N)nc1)c1ccccc1,5.823908740944319,inactive,0
4270,CHEMBL4854288,1502.0,nM,O=C(NO)c1ccc(NCc2nc(-c3cccs3)nn2-c2ccc(O)cc2)cc1,5.823330067331851,inactive,0
4271,CHEMBL4094410,1510.0,nM,CN(C)Cc1cn(S(=O)(=O)c2cccc(/C=C/C(=O)NO)c2)c2ccccc12,5.82102305270683,inactive,0
4272,CHEMBL5084881,1510.0,nM,O=C(NO)c1cccc(/C=C/c2ccnc(-c3cc(F)ccc3O)c2)c1,5.82102305270683,inactive,0
4273,CHEMBL5177842,1520.0,nM,CC[C@@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCN(c5ncc(C(=O)NO)cn5)CC4)nc3)cc21,5.818156412055227,inactive,0
4274,CHEMBL3645370,1520.0,nM,COc1cc(-c2nc3cc(/C=C/C(=O)NO)ccc3n2CC(O)CO)ccc1OCc1ccccc1,5.818156412055227,inactive,0
4275,CHEMBL5173493,1530.0,nM,CCNNC(=O)c1ccc(CN2c3ccccc3C=Cc3ccncc32)cc1,5.815308569182402,inactive,0
4276,CHEMBL4778826,1530.0,nM,COc1ccc(/C=C/C(=O)c2nnn(-c3ccc(Cl)cc3)c2C)cc1OC,5.815308569182402,inactive,0
4277,CHEMBL5187019,1540.0,nM,Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(N4CCN(Cc5ccc(NC(=O)CCCCCCC(=O)NO)cc5)CC4)nc3)cc3c2cnn3C(C)C)c(=O)[nH]1,5.812479279163537,inactive,0
4278,CHEMBL5087667,1540.0,nM,CC(C)(C)c1cc(Nc2nc(SCc3ccc(C(=O)Nc4ccc(F)cc4N)cc3)nn3cccc23)n[nH]1,5.812479279163537,inactive,0
4279,CHEMBL482281,1550.0,nM,CCSC(=S)SCC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1,5.809668301829708,inactive,0
4280,CHEMBL481319,1560.0,nM,CCSC(=S)SCC(=O)c1cccc(S(=O)(=O)Nc2cccc(C(N)=O)c2)c1,5.806875401645538,inactive,0
4281,CHEMBL3585974,1560.0,nM,Nc1ccccc1NC(=O)CCCCCCc1nc(-c2ccc(Cl)cc2)no1,5.806875401645538,inactive,0
4282,CHEMBL516400,1568.0,nM,O=C(Nc1ccccc1O)c1ccc(CNc2ccncc2)cc1,5.804653941651581,inactive,0
4283,CHEMBL3287265,1570.0,nM,CC(C)(O)Cc1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,5.804100347590766,inactive,0
4284,CHEMBL4588261,1575.0,nM,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(NCCCC(=O)NO)c2c(=O)n1-c1ccccc1,5.80271944187438,inactive,0
4285,CHEMBL4440413,1580.0,nM,CN(C)c1ccc(C(=O)N(CCCCCC(=O)Nc2ccccc2N)CC(=O)NCc2ccccc2)cc1,5.801342913045577,inactive,0
4286,CHEMBL4856207,1590.0,nM,O=C(NO)c1ccc(CN2CCCCc3cc(Br)ccc32)cc1,5.798602875679548,inactive,0
4287,CHEMBL3689814,1600.0,nM,CCN(CCOC)Cc1c(-c2ccccc2)nc2cc(/C=C/C(=O)NO)ccn12,5.795880017344075,inactive,0
4288,CHEMBL2035387,1600.0,nM,Nc1ccccc1NC(=O)c1ccc(NCC(=O)Nc2ccc(Br)cc2)cc1,5.795880017344075,inactive,0
4289,CHEMBL5193180,1600.0,nM,CCCNNC(=O)c1ccc(CNC(C)=O)cc1,5.795880017344075,inactive,0
4290,CHEMBL3648278,1600.0,nM,CN1CCN(CCCn2c(CCc3ccccc3)nc3cc(/C=C/C(=O)NO)ccc32)CC1,5.795880017344075,inactive,0
4291,CHEMBL2385955,1600.0,nM,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCCCCC(=O)NO)CC2,5.795880017344075,inactive,0
4292,CHEMBL4525665,1600.0,nM,Nc1cc(F)ccc1NC(=O)CCCCCCNC(=O)/C=C1\NC(=O)c2ccccc21,5.795880017344075,inactive,0
4293,CHEMBL5194907,1600.0,nM,CCCNNC(=O)c1ccc(-c2ccc(CNC(C)=O)cc2)cc1,5.795880017344075,inactive,0
4294,CHEMBL1084283,1600.0,nM,O=C(CCCCCNC(=O)NC(=O)c1ccc(Cl)cc1)NO,5.795880017344075,inactive,0
4295,CHEMBL4084222,1600.0,nM,CN1CCc2c(c3ccccc3n2Cc2ccc(/C=C/C(=O)NO)cc2)C1,5.795880017344075,inactive,0
4296,CHEMBL485968,1600.0,nM,CC(NC(=O)c1ccc(C(=O)C(F)(F)F)s1)c1ccncc1,5.795880017344075,inactive,0
4297,CHEMBL1084550,1600.0,nM,O=C(CCCCCCN(Cc1ccccc1)C(=O)NC(=O)c1ccccc1)NO,5.795880017344075,inactive,0
4298,CHEMBL4635130,1600.0,nM,COc1nc2ccccc2cc1-c1cnc([C@@H](N)CCCCCC(=O)c2ncc[nH]2)[nH]1,5.795880017344075,inactive,0
4299,CHEMBL487347,1600.0,nM,O=C(c1ncc(C(=O)C(F)(F)F)s1)N1CCc2ccccc21,5.795880017344075,inactive,0
4300,CHEMBL4092869,1600.0,nM,Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2cccnc2)cc1,5.795880017344075,inactive,0
4301,CHEMBL2381751,1600.0,nM,O=C(CCCCc1cn(Cc2ccc(Br)cc2)nn1)NO,5.795880017344075,inactive,0
4302,CHEMBL3664026,1606.0,nM,CN1CCN(c2ccc3cc(C(=O)Nc4ccc(F)cc4N)cnc3c2C2CC2)CC1,5.7942544590573375,inactive,0
4303,CHEMBL1808674,1610.0,nM,O=C(/C=C/C=C/CCCCc1ccc2c(c1)OCO2)NO,5.79317412396815,inactive,0
4304,CHEMBL2018447,1610.0,nM,NC(=O)CCN1CCc2c(c3ccccc3n2Cc2ccc(C(=O)NO)cc2)C1,5.79317412396815,inactive,0
4305,CHEMBL4471993,1620.0,nM,CCNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(Cl)c(C(F)(F)F)c3)cc2)ccc1N,5.790484985457369,inactive,0
4306,CHEMBL508797,1620.0,nM,O=C(NO)c1ccc(CNc2ccc(Cl)cc2)cc1,5.790484985457369,inactive,0
4307,CHEMBL5286210,1630.0,nM,CC1(C)c2ccccc2N(Cc2ccc(OCCCC(=O)NO)cc2)C1c1cccnc1,5.787812395596042,inactive,0
4308,CHEMBL4299445,1650.0,nM,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,5.782516055786093,inactive,0
4309,CHEMBL2323288,1670.0,nM,CC(C)[C@@H]1NC(=O)Cn2nnnc2-c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,5.777283528852417,inactive,0
4310,CHEMBL481922,1670.0,nM,CCSC(=S)SCC(=O)c1cccc(C(=O)Nc2ccccc2)c1,5.777283528852417,inactive,0
4311,CHEMBL4578162,1670.0,nM,Nc1ccccc1NC(=O)CCCCCN(CC(=O)NCc1ccccc1)C(=O)c1cccc2ccccc12,5.777283528852417,inactive,0
4312,CHEMBL474547,1670.0,nM,CC(C)c1nc2cc(/C=C/C(=O)NO)ccc2n1CCCO,5.777283528852417,inactive,0
4313,CHEMBL4443074,1674.0,nM,CCCNNC(=O)c1cccc(CNCCc2c(C)[nH]c3ccccc23)c1.O=C(O)C(F)(F)F,5.776244546342759,inactive,0
4314,CHEMBL2381746,1680.0,nM,O=C(CCCCc1cn(Cc2ccccc2)nn1)NO,5.774690718274137,inactive,0
4315,CHEMBL244199,1680.0,nM,CCSC(=S)SCC(=O)c1ccc(NC(C)=O)cc1,5.774690718274137,inactive,0
4316,CHEMBL3929797,1684.0,nM,CC(C)(C)OC(=O)NCc1nc(-c2nc(C(=O)NCCCCCCC(=O)NO)cs2)cs1,5.773657912836369,inactive,0
4317,CHEMBL5188941,1690.0,nM,CCNNC(=O)c1ccc(Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccccc32)cc1,5.772113295386326,inactive,0
4318,CHEMBL3648277,1690.0,nM,CC(C)OCCCn1c(CCc2ccccc2)nc2cc(/C=C/C(=O)NO)ccc21,5.772113295386326,inactive,0
4319,CHEMBL2179615,1690.0,nM,COc1ccccc1NC(=O)N(CCc1ccc(O)cc1)Cc1ccc(C(=O)NO)cc1,5.772113295386326,inactive,0
4320,CHEMBL4476057,1700.0,nM,O=C(CCCCSc1nc(-c2ccc3ccccc3c2)cc(=O)[nH]1)NO,5.769551078621726,inactive,0
4321,CHEMBL1812335,1700.0,nM,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N1Cc2ccccc2C1,5.769551078621726,inactive,0
4322,CHEMBL4170168,1700.0,nM,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)Nc5ccccc5N)CC4)cc3)n2)cc1,5.769551078621726,inactive,0
4323,CHEMBL1084343,1700.0,nM,CCN(CC)CCNc1ccc(C(=O)NC(=O)NCCCCCC(=O)NO)cc1[N+](=O)[O-],5.769551078621726,inactive,0
4324,CHEMBL5268631,1700.0,nM,CCCNNC(=O)c1ccc(Br)cc1,5.769551078621726,inactive,0
4325,CHEMBL3912782,1700.0,nM,COc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1,5.769551078621726,inactive,0
4326,CHEMBL2034986,1700.0,nM,Nc1ccccc1NC(=O)CCCNCC(=O)Nc1ccc(Br)cc1,5.769551078621726,inactive,0
4327,CHEMBL4291781,1701.0,nM,CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCCC(=O)NO)cc3)n2)cc1.Cl,5.769295686387431,inactive,0
4328,CHEMBL4759780,1710.0,nM,O=C(NO)c1ccc(Cn2c(=O)c(F)cn(C3CCCO3)c2=O)cc1,5.767003889607846,inactive,0
4329,CHEMBL4862349,1717.0,nM,Cc1ccc(-n2nc(-c3ccccc3)nc2CNc2ccc(C(=O)NO)cc2)cc1,5.765229704839084,inactive,0
4330,CHEMBL4240012,1721.0,nM,O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(-c3cnn(CCCCOc4ccccc4)c3)c3cc[nH]c3n2)cc1)NO,5.76421912967244,inactive,0
4331,CHEMBL3966661,1725.0,nM,Nc1ccccc1NC(=O)CCCCCNC(=O)C1CCN(c2ccncc2)CC1,5.763210900590707,inactive,0
4332,CHEMBL5082514,1730.0,nM,Nc1ccccc1NC(=O)c1ccc(CSc2nc(NCc3ccc(C(F)(F)F)cc3)c3cccn3n2)cc1,5.761953896871205,inactive,0
4333,CHEMBL2047612,1730.0,nM,COc1ccc(NC(=O)/C=C\c2cn(-c3ccccc3)nc2-c2ccc(OC)cc2)cc1,5.761953896871205,inactive,0
4334,CHEMBL3819621,1740.0,nM,Cc1noc(C)c1-c1cc(OCCCCCCCC(=O)NO)cc(C(=O)c2ccccc2)c1,5.7594507517174005,inactive,0
4335,CHEMBL96051,1740.0,nM,O=C(CCCCCN1C(=O)c2cccc3cccc(c23)C1=O)NO,5.7594507517174005,inactive,0
4336,CHEMBL4872845,1740.0,nM,CC12CC3CC(C)(C1)CC(NS(=O)(=O)c1cccc(/C=C/C(=O)NO)c1)(C3)C2,5.7594507517174005,inactive,0
4337,CHEMBL3356938,1750.0,nM,O=C(CCCCCCS)N1CCc2ccccc2C1,5.756961951313706,inactive,0
4338,CHEMBL5201168,1750.0,nM,COc1ccccc1C(=O)N(CC(=O)NC(C)(C)C)Cc1ccc(C(=O)NO)cc1F,5.756961951313706,inactive,0
4339,CHEMBL5188109,1750.0,nM,Cc1ccccc1C(=O)N(CC(=O)NC(C)(C)C)Cc1ccc(C(=O)NO)cc1F,5.756961951313706,inactive,0
